trial,side,scheduled_timestamp_utc,actual_onset_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,scheduled_offset_s,actual_onset_offset_s,response_offset_s
148,right,2026-01-03 14:49:55.218093,2026-01-08 08:32:52.608981,2026-01-03 14:49:55.755518,-409376.853463,hit,666.0,410043.39088832826,666.5374249999877
149,left,2026-01-03 14:50:00.218093,2026-01-08 08:32:52.610206,2026-01-03 14:50:00.728759,-409371.881447,hit,671.0,410043.39211281814,671.5106658749864
150,right,2026-01-03 14:50:07.218093,2026-01-08 08:32:52.607893,2026-01-03 14:50:07.765710,-409364.842183,hit,678.0,410043.38979989296,678.5476168749738
151,left,2026-01-03 14:50:09.218093,2026-01-08 08:32:52.605285,2026-01-03 14:50:09.744831,-409362.860454,hit,680.0,410043.38719218323,680.5267379169818
152,left,2026-01-03 14:50:13.218093,2026-01-08 08:32:52.605398,2026-01-03 14:50:13.723390,-409358.882008,hit,684.0,410043.387305562,684.5052974999999
153,left,2026-01-03 14:50:20.218093,2026-01-08 08:32:52.608392,2026-01-03 14:50:20.727409,-409351.880983,hit,691.0,410043.39029875916,691.5093158749514
154,right,2026-01-03 14:50:27.218093,2026-01-08 08:32:52.606555,2026-01-03 14:50:27.753975,-409344.852580,hit,698.0,410043.38846202457,698.5358819579706
155,right,2026-01-03 14:50:32.218093,2026-01-08 08:32:52.607303,2026-01-03 14:50:32.754871,-409339.852433,hit,703.0,410043.38921032386,703.5367777499487
156,right,2026-01-03 14:50:36.218093,2026-01-08 08:32:52.606941,2026-01-03 14:50:36.750059,-409335.856882,hit,707.0,410043.388847512,707.5319658329827
157,left,2026-01-03 14:50:38.218093,2026-01-08 08:32:52.609662,2026-01-03 14:50:38.744845,-409333.864816,hit,709.0,410043.3915686005,709.5267522919457
158,left,2026-01-03 14:50:43.218093,2026-01-08 08:32:52.605104,2026-01-03 14:50:43.745865,-409328.859239,hit,714.0,410043.3870107772,714.5277718749712
159,left,2026-01-03 14:50:47.218093,2026-01-08 08:32:52.605217,2026-01-03 14:50:47.702863,-409324.902354,hit,718.0,410043.38712415594,718.4847697079531
